ID,stage1_temp,stage2_temp,stage3_temp,stage4_temp,stage5_temp,stage1_humidity,stage2_humidity,stage3_humidity,stage4_humidity,stage5_humidity,stage1_flow_deviation,stage1_density_deviation,stage1_viscosity_deviation,stage1_co2_deviation,stage1_o2_deviation,stage1_n_deviation,stage2_flow_deviation,stage2_density_deviation,stage2_viscosity_deviation,stage2_co2_deviation,stage2_o2_deviation,stage2_n_deviation,stage3_flow_deviation,stage3_density_deviation,stage3_viscosity_deviation,stage3_co2_deviation,stage3_o2_deviation,stage3_n_deviation,stage4_flow_deviation,stage4_density_deviation,stage4_viscosity_deviation,stage4_co2_deviation,stage4_o2_deviation,stage4_n_deviation,stage5_flow_deviation,stage5_density_deviation,stage5_viscosity_deviation,stage5_co2_deviation,stage5_o2_deviation,stage5_n_deviation,target
15649,31.64,31,30.4,31.67,31.75,72.41,72.12,68.89,67.2,74.83,-1.413588529,-4.096363563,-5.054627337,-0.050613006,0.633365137,-0.682571405,-1.558822177,8.416670259,-1.434411831,-0.162005803,0.304190864,5.03112847,7.613520072,-0.505986411,2.746910474,4.920929409,-1.561772221,5.03112847,-2.807745028,0.067623706,-1.558822177,1.89663271,-3.323023075,-2.213638401,-3.323023075,-9.522509158,3.061834755,1.265117844,1.134132413,-1.213040578,1
15667,29.13,29.92,31.3,30.65,30.1,74.82,78.79,72.79,70.38,74.98,3.628368205,1.453340737,-0.06394042,-0.346053277,-0.057666951,1.043878587,1.810978713,0.318404907,-7.085396805,-1.495062362,-0.341529243,-2.967462149,-2.37379339,-4.287682731,-2.495976859,-0.441606096,1.371009773,-2.967462149,-1.306838022,-2.179562815,1.810978713,9.285596219,0.731743154,-0.915315186,0.731743154,19.52447372,1.889608617,4.618767609,1.190783585,3.998727384,1
15675,31.13,28.92,29.45,31.36,31.59,76.99,71.19,73.69,77.13,71.3,2.556608416,0.62423097,-0.001956412,0.646786058,-0.437557218,0.158399718,-0.796669042,-8.321898001,0.39776231,0.462565063,-0.550263328,-3.273422538,-2.630743619,1.30439539,-1.149562524,-1.792472997,0.743273227,-1.469816854,-2.064246743,-3.091490249,-0.796669042,-4.421892213,-0.348160263,-1.444465695,-0.348160263,-4.563410434,1.491963566,-1.356861253,-0.649271543,-0.120619465,1
15677,30.45,29.98,28.48,28.37,31.93,69.94,76.49,69.34,77.83,72.07,0.436649833,5.216749818,-0.06072831,1.421130897,-0.285203884,-1.707369517,-12.50208267,2.092057736,-2.81918789,1.289007951,0.187900955,-1.075508129,-16.19902429,-6.895750169,-4.675256401,4.081668362,-2.446977738,-1.075508129,3.715920335,-2.327499536,-12.50208267,-6.608062019,3.155982757,0.071231211,3.155982757,1.844948215,-0.40504706,-5.077327284,4.02219685,-0.099203582,1
15679,31.52,30.58,30.11,30.09,28.65,72.1,70.97,68.97,69.36,74.8,0.437473073,2.387004491,1.201454856,-0.431950032,1.279297189,0.299970376,1.985875912,-0.778557029,-0.950908165,1.817276323,-0.488179948,0.473238382,3.201859742,1.337147399,1.360272989,2.571792835,-0.063559438,0.473238382,-0.563312097,-2.697244142,1.985875912,-6.322326032,-2.671371215,-0.654891748,0.004524698,3.070732789,-0.264945294,0.471075725,1.55286325,-0.653007463,1
15680,28.13,30.33,28.61,28.88,30.18,67.73,75.6,72.38,72.57,75.61,0.921635145,-0.082949279,1.789065161,-1.358490497,0.456263491,0.28344893,-11.26526427,-2.074364721,4.706352212,3.564944569,0.449004353,-1.651102658,4.977903915,4.163377463,-2.677809409,6.249386798,-1.350122441,-2.029155815,-2.586161022,-0.892342035,-11.26526427,-10.41545418,-2.895305104,0.224703829,-2.895305104,-3.09468177,1.778755455,-4.302354067,5.852943353,1.40546307,1
15686,29.4,29.27,31.21,30.99,28.81,74.6,69.93,77.01,67.02,71.16,1.524448113,4.432321174,4.100082964,0.082930771,-1.204683033,-0.158835058,-6.91819576,-5.755839885,1.394115221,-1.128304934,0.102353042,-3.080555376,3.173603427,2.025880168,-1.320002413,3.619368276,-3.017674862,-3.080555376,-5.782296022,-1.163548469,6.16731158,-9.97448533,-5.60945848,0.070195077,0.646273945,0.022171448,0.630360168,-3.086721579,0.076271151,1.027130927,1
15694,30.29,29.85,28.38,30.05,28.02,68.4,71.89,72.3,67.25,69.63,-2.60957983,-1.144106452,-0.929795478,-1.135069529,0.074743523,-1.523135882,-13.18581111,6.940728373,4.088901314,-0.463124909,-0.479795447,-2.727456694,1.610260055,0.400973694,-1.2693026,2.862243938,-3.901549268,-2.727456694,0.889000096,-0.520546566,-13.18581111,-16.19003114,-1.994506908,-0.260033601,-1.994506908,-10.37727528,0.323116505,-6.937436918,0.013920681,0.075638327,1
15700,29.34,30.9,30.99,30.2,31.84,74.28,75.14,73.89,75.8,72.8,3.929677678,3.761484341,0.815693419,4.483946636,-0.313422833,0.375535371,7.898611261,-7.944391764,3.041587326,1.468180477,0.609132931,-2.555374147,2.479300793,2.468865332,-0.643570543,-2.516237246,-1.314290935,-2.555374147,3.094883548,-4.06173432,7.898611261,8.029487484,-3.733641885,0.690946924,-3.733641885,0.824989246,5.990362836,3.150348027,2.032151278,-3.663460187,1
15715,30.58,29.74,29.68,30.53,28.84,73.94,77.94,78.17,69.36,69.65,-0.849144716,2.865380827,4.901098492,0.877315593,0.916650167,0.634799281,-0.849732429,1.579899582,2.015300746,-2.013709896,0.898208638,0.9505478,-6.044424759,0.23067004,0.601664417,2.979683258,0.122778133,0.9505478,1.105018946,1.764132182,-0.849732429,-12.25937811,-3.661010581,0.750090049,0.484471172,-0.346380735,-4.286135132,-1.180199642,-1.905515151,3.069250679,1
15716,30.54,31.82,28.5,30.9,30.35,78.65,70.87,74.85,72.53,77.49,-0.249831619,0.803644129,-1.132003867,0.637259954,-1.252965893,1.453344246,-2.116552958,7.337190905,-3.244394581,0.60652393,-0.313004743,-0.819914722,-1.700703734,-1.463829515,-0.47616698,3.503422623,0.061057271,-0.819914722,4.009982581,0.251732121,-2.116552958,6.879657287,-1.357176318,-0.429177333,-1.357176318,-4.854518522,2.087932101,-1.066262161,3.997806798,-3.104111821,1
15724,31.46,31.39,31.71,31.41,30.94,71.92,70.19,74.61,77.44,69.77,-2.116389482,3.661997939,-3.222167674,0.618892795,-0.163857181,-0.527630017,3.82715099,5.998208491,0.676763671,3.849153743,-1.82844572,2.822839399,0.481147358,-0.281796,-3.372103256,-0.706458636,-1.842973706,2.822839399,1.595041692,1.334802028,3.82715099,-2.717970835,1.517644878,-1.262062506,0.989356238,5.321481575,-2.722598687,0.952284973,-0.111977274,2.019157241,1
15729,30.59,28.21,30.42,29.54,31.55,74.43,76.72,71.1,73.7,76.72,1.84574815,1.345230532,-0.313050567,-1.528049977,-0.054291095,-0.923989917,2.920732311,2.074864264,-2.674986067,0.137919312,-0.706056957,-3.62406951,-6.536111219,-1.421105928,1.604629562,-0.446995403,-3.976011699,-3.62406951,-0.896160206,-2.208601489,2.920732311,-20.27789379,3.210903985,1.175433209,3.210903985,1.042298571,-2.586798065,-5.585343792,-0.978851914,0.238665903,1
15732,30.05,28.4,29.72,30.46,28.92,74.22,68.3,76.04,67.53,71.1,-2.418202487,1.720464572,1.194812041,-1.917493557,0.224083496,1.717845264,-15.84728241,-7.044380998,0.194139489,1.241065935,0.533701579,4.249599523,-9.855700611,-2.971798036,-2.390289744,3.73637775,1.903005274,4.249599523,3.372454859,-3.496889041,-15.84728241,10.80017879,-3.473905736,-0.408005857,-3.473905736,-2.0578042,6.019710189,-1.237487027,0.917885041,0.630381596,1
15741,28.86,28.37,29.2,30.15,29.12,71.82,77.72,76.06,68.91,74.32,-0.265778466,-4.11678276,-6.296373,5.956904252,1.064978348,-0.064030556,7.550492949,-6.155752514,-4.349354869,2.073639166,0.913566124,-3.304463895,6.35446123,-3.249100588,1.019942734,-3.403551105,1.942920614,-2.47914193,4.209599132,0.301548113,7.550492949,8.535143299,1.972806525,0.860126767,1.972806525,0.739722895,-1.479139558,1.081625911,-2.773036995,-2.372212074,1
15744,29.55,29.44,28.5,29.35,31.08,73.25,67.79,70.02,68.04,67.49,-2.603784454,-2.723342792,-2.784415874,1.617126377,0.807624719,0.029261431,-0.015162991,6.416436409,-0.060196068,1.078782625,0.693562751,3.228243848,1.380030243,1.374277531,8.010889043,-0.778566097,4.098898803,3.228243848,7.918326363,-3.227532646,-0.015162991,-7.494180772,2.12650889,-1.48105918,2.12650889,-12.70715447,-1.335445518,0.400956233,-3.376168394,0.859274459,1
15746,28.86,30.24,31.25,31.21,28.65,77.44,72.15,67.45,68.87,76.24,-3.398761808,-0.389264494,0.89022684,-1.104428713,1.016976735,0.797446733,-6.555340073,4.402555343,1.875811659,-3.151979433,1.558547701,0.396513512,-0.966387055,-0.358069217,5.137149828,2.243255387,1.142661852,0.396513512,3.886313737,-0.341201776,-6.555340073,-1.458876481,-0.542782796,-1.922612106,1.616611931,-1.552885171,-1.926529377,2.933395898,-3.146112964,3.013598815,1
15747,28.45,30.78,30.03,29.86,29.32,77.03,68.51,73.32,70.99,76.98,-3.144621322,1.268639879,-2.342383076,1.191480121,1.735697734,0.515045744,-5.521549437,7.72053477,2.555117882,-1.102232484,0.384515138,-0.776844283,-2.139595703,-1.414680507,3.700280221,3.342815185,-0.067627223,-0.776844283,3.74192353,-0.28765806,-5.521549437,-1.395394362,-0.632708841,-0.765567178,2.091817863,-6.437666706,-2.222071306,-0.258008008,-0.30280662,-1.566987922,1
15760,29.5,29.5,28.6,29.68,31.16,74.84,71.6,70.97,67.7,69.6,-3.273652488,-5.890153638,-3.893569557,1.246430712,-1.342518927,-0.075388832,4.867383792,-1.253824122,-4.833374755,4.001539489,-0.824589112,1.689393277,-3.423355803,-2.347351473,1.310300539,-8.678879229,3.370201003,1.689393277,2.366795851,-4.998695488,4.867383792,1.740975356,2.066534954,-0.178844643,2.066534954,11.59207313,1.319706549,2.233148588,-4.326632362,4.521146369,1
15763,28.63,30.47,30.78,29.44,28.34,74.66,75.26,69.43,69.06,70.12,3.213059257,2.897554786,1.903305887,2.98162703,-0.482311651,1.384962857,0.946368154,-10.00699886,3.066146599,2.493054989,-0.141083877,-7.073016383,-1.048672758,1.528586354,-3.698334228,-3.275352062,0.674345504,-7.073016383,-1.329659269,-7.482523858,-3.670596403,4.903831296,-3.003175461,0.626236149,-3.003175461,16.2206738,4.574656683,0.457651483,3.358597275,-0.412862187,1
15764,28.07,29.65,30.77,31.98,29.57,77.5,76.69,75.01,75.78,77.24,1.624844541,2.212946432,1.430521024,-0.741460179,-0.721047664,0.008011366,-1.671216367,-5.856100879,1.976295688,2.193831347,-0.234165979,-1.239980891,-5.422321882,1.04022571,-1.116681627,3.307902503,-4.539289279,-1.239980891,3.340006895,-4.755864155,-1.671216367,-11.01325296,-4.065204962,-2.482426566,0.073312608,-0.812943941,3.213788568,-3.528954297,0.561998403,-1.385774561,1
15771,29,28.43,30.82,28.92,31.4,78.55,78.48,76.41,76.54,71.48,-0.155322407,0.931932604,-2.247359506,2.447913383,-1.111678346,0.802712727,5.983773757,13.44138124,-1.105796465,2.85122584,-1.302520361,-1.958901386,7.652601069,0.696873806,1.940101315,0.472803535,1.352923905,-1.958901386,-1.033844289,3.613961627,5.983773757,3.162242778,-2.299258216,0.093937312,-2.299258216,-1.139535508,0.268656846,-0.302911979,3.334300365,2.969026398,1
15772,31.36,28.12,29.73,30.28,28.41,70.78,75.62,75.31,73.06,74.03,0.36265028,2.151533226,4.755672063,2.925145037,-0.355285176,0.362254115,-2.955925657,4.985501049,-0.097654027,0.258536746,1.007164739,-3.36738256,5.206709919,-0.724360146,0.272894701,4.709098438,2.84086636,-3.36738256,-1.120666371,-2.283674129,-2.955925657,-0.144063001,-1.594216022,-1.092663181,-2.869877717,13.21587495,-1.222424436,1.825289334,2.24582873,4.301125054,1
15776,28.54,29.54,28.35,30.87,29.18,74.78,71.93,76.29,71.08,76.31,2.02261323,-1.15074658,1.684438949,2.392902216,0.232906664,-0.371497297,-13.06424943,6.716922595,3.469686441,-1.599134298,-0.276066047,3.439440927,2.821318253,-1.847628875,-0.005364705,2.823529061,-1.976063015,3.439440927,-2.086868554,-2.084722091,-13.06424943,-13.83474921,-0.551082774,-0.854095471,-0.551082774,-1.242041744,0.702411969,-3.002125181,-1.037816902,4.393914852,1
15778,29.69,28.4,29.11,31.83,29.4,67.1,75.57,71.97,76.27,68.78,-3.056924332,-0.130960572,2.035975352,1.333911718,-0.897034212,0.489123114,-0.380364471,-1.063827819,1.64454086,-0.408876423,1.328448548,2.831573709,-7.196672338,-5.367340581,4.958718704,-0.684798144,1.371524966,2.814946115,3.290136491,-1.309940043,-0.380364471,-0.539008934,1.590090156,1.439923642,1.590090156,-2.349685338,-0.114625648,0.229363208,-0.962042036,-0.513487535,1
15785,28.05,29.32,29.13,30.86,28.95,76.07,75.49,70.59,73.43,68.1,-1.784709899,5.682058563,2.406839221,-0.21027841,0.124327396,-1.973359698,5.631927872,-9.834044603,3.49600744,-1.255089692,1.052826081,3.23632945,5.725324667,1.082664642,1.242079051,-2.490089282,1.05560372,3.23632945,2.462852084,-0.335040938,5.631927872,2.818768605,-0.117290845,-0.610047426,-0.117290845,3.218772652,0.482048517,1.598514199,-1.739073573,-0.242801493,1
15789,29.5,29.77,30.62,29.63,30.16,68.85,72.17,71.39,78.79,67.64,1.379887374,1.50259588,3.53078017,-2.153635504,0.017519983,-1.595202836,-4.572754209,-8.621591266,1.5257408,-1.559988958,0.709317259,0.184673669,-4.740143623,0.374047201,-0.953989921,0.936636797,-2.73157082,0.184673669,-3.848925494,-0.184366545,-4.572754209,-12.28189388,0.161776367,0.585127011,0.161776367,-0.240691825,0.066691562,-4.040026338,-2.177640378,2.854900556,1
15793,30.77,31.34,29.86,30.79,31.6,77.59,74.56,67.69,73.77,72.43,-2.930647423,-0.555790249,1.022720126,-5.959695826,0.745627738,0.408355726,-2.512404919,1.805158602,3.230908643,-1.95583697,1.563629001,-3.508706837,-7.318812444,2.790542853,1.271702718,-1.880294018,0.366897412,-0.77744573,1.803612917,-1.010845857,-2.512404919,-9.274754023,1.330755023,-0.094441993,1.330755023,-5.155295617,-1.508014151,-2.036153364,-3.065011681,-0.097561036,1
15795,30.66,29.28,29.14,31.48,31.63,73.1,69.11,70.08,72.57,67.06,1.852328388,5.119116717,5.218323905,0.754518856,-1.245247018,-0.306874706,-4.779633408,-5.826382452,-0.446502435,-0.246359584,0.862513544,-0.041635212,-6.23317331,-4.858555714,-0.683673334,1.283549089,0.731238924,-0.041635212,-0.941278511,-1.607253673,-4.779633408,2.225788628,-2.631937793,0.168872761,-2.631937793,11.38792554,-0.688515159,2.615403167,-0.914566077,-1.38511664,1
15797,29.85,29.08,30.73,31.61,28.05,69.29,75.16,67.56,67.73,69.73,0.479900857,5.013758502,1.558530261,3.256550029,1.740527004,-0.534179685,3.409993648,0.025444722,-0.467543918,2.29701619,-0.212339401,-3.947494858,-0.484189513,-0.154630454,2.100449869,-1.615531794,-4.612348064,-3.947494858,-1.353789669,0.343416442,3.409993648,-7.194856512,-3.663656744,0.364078913,-3.663656744,4.922107659,-0.250482018,1.916078026,-0.474046838,-1.717727031,1
15802,29.04,28.26,28,30.13,30.48,74.28,73.64,71.48,78.82,76.57,-0.327359532,2.769261505,2.195439632,2.676249875,1.730765419,2.53306884,3.272957699,-1.23949162,-0.6928581,-1.315406301,0.623501166,-4.048749966,1.620871213,0.825721178,2.378733308,2.89855726,-4.375212012,0.201259846,0.962367538,-1.18551676,3.272957699,-7.51851647,3.512746261,1.356386991,3.512746261,1.996825991,-0.03753454,2.808399229,2.519345137,1.347111409,1
15805,28.6,28.44,29.85,29.3,30.73,70.49,76.17,68.37,69.6,67.11,0.333864947,-3.025041485,0.853558495,1.233025059,-1.109543751,-0.167824882,1.473318327,-2.23616702,1.322871321,-1.036201154,0.525201557,0.478559341,8.365407489,-1.780803806,-0.682940563,-1.093894649,-2.037593968,0.478559341,-0.593559328,-4.179060692,1.473318327,-6.598246414,4.582014621,0.355378327,4.582014621,4.79719854,-1.432361413,0.487832898,-3.929419349,-2.499754393,1
15808,29.57,29.11,31.69,31.5,30.02,78.18,70.55,69.01,70.93,76.16,-4.020385528,-3.399215287,-1.053719759,2.677601593,-1.206643895,0.369153795,-2.283239218,5.869907866,4.988045164,-1.175351737,-0.440766377,-1.506372359,3.761069698,2.758867657,2.117870965,2.561949626,2.734575739,2.387758368,2.803443147,-1.637936608,-2.283239218,-9.214656331,1.937006615,-0.308922629,1.937006615,-5.882235202,1.655626488,-2.279705505,-5.141780013,-0.32294133,1
15814,29.95,30.69,29.67,31.33,28.87,76.11,68.02,69.27,70.29,77.22,-0.897405944,-1.003355762,2.817143258,-0.480996517,-0.315688353,0.50656085,-1.011574139,-0.207643632,1.116337622,-5.064382122,0.363835604,-0.936772528,-3.81667112,1.920543597,3.607833157,0.123848744,0.201159679,-0.936772528,1.701075653,-1.402075866,-1.011574139,-0.916797493,0.917338017,-0.881585775,0.917338017,-6.167032106,0.428581201,-1.519339164,-2.557423376,-1.625173835,1
15815,28.71,29.05,28.19,28.16,30.57,73.33,76.93,69.21,76.61,73.68,6.166783887,4.462421556,2.184551398,-4.973889598,-0.902136711,0.108272682,-1.973940474,-5.57302101,0.747573693,1.202782639,-1.080439443,0.127166599,-16.80484029,-3.599273911,-2.289967664,-0.181135816,-1.994969513,0.127166599,0.235032327,-5.145406031,-1.973940474,-7.730869193,4.114188799,0.843478708,-0.913231539,5.718912848,3.001309188,-3.587896912,1.383429172,1.099411243,1
15817,29.89,29.1,29.27,30.05,29.58,74.05,76.3,75.87,73.27,78.17,-1.980807573,-4.039807385,-4.934776051,0.250132569,0.95726273,-1.704969438,-7.11696677,10.25939749,0.107076888,3.55901808,1.843276036,0.860568841,9.929524614,-1.586332429,2.111052341,2.327257844,-1.074377424,2.432409037,0.432031808,-1.066041587,-7.11696677,-2.020496626,-6.880080567,1.113811753,0.708452452,-9.930913632,1.804392164,0.8525582,-1.293413468,1.323931653,1
15818,30.56,28.54,29.26,29.74,29.78,77.28,73.4,76.37,70.95,75.75,-2.278862175,-0.544634215,0.113420222,0.306975257,0.71787716,1.179218397,-6.974393836,-0.471366538,-0.164655989,-3.781350514,-1.385011825,-0.139044158,-8.376877265,-4.658499572,0.157404219,2.269684948,-3.259324514,-0.139044158,2.811891815,-3.509844614,-6.974393836,-9.964487784,4.160705999,1.186738304,4.160705999,1.1730294,-0.230702417,-1.875057746,-2.655598104,1.436191858,1
15823,30.6,30.72,31.52,31.27,30.31,77.97,77.68,76.78,72.18,78.01,0.421304643,4.447645861,4.065094568,0.001548673,0.711006133,0.805839777,-3.584095622,-1.011433026,-0.932335114,-0.263576443,-0.642409048,0.416004634,-6.974229563,-4.392299569,1.490712766,2.297039522,-2.363153296,0.416004634,0.245462428,-1.03929608,-3.584095622,-4.781350403,0.568607625,-1.461161654,0.568607625,7.125859786,-0.965997759,1.540843058,-0.287685289,3.795663967,1
15826,31.7,30.9,28.45,30.46,29.68,67.1,72.32,75.87,68.19,78.48,1.004508115,4.241097152,-1.165552399,2.889677593,1.309739204,-0.302738096,-5.404875283,7.164000412,2.675245502,1.635985755,0.974352028,-2.474782931,-5.468459853,-0.942890432,-1.332798713,2.179165232,1.967256619,-2.474782931,1.141061552,1.559444103,-5.404875283,12.66025002,-2.090349878,-0.069521698,-4.769256739,1.452901741,0.174551581,0.301146556,6.913655709,-2.406812814,1
15827,28.87,31.04,31.94,28.54,30.53,74.67,78.72,72.87,76.56,70.4,-3.918835488,-4.263542986,-2.507468877,3.476187705,0.338464177,-1.272931093,1.669670391,7.496282076,-4.650461611,3.041345181,0.072859159,1.63755036,1.708057515,-0.298407138,0.694823927,1.010625939,-2.90103952,1.63755036,-0.175191527,0.850842524,0.935001743,4.02569977,-1.248388519,-0.1368624,-1.248388519,-4.991866548,0.554734695,0.988124157,-0.680091174,-2.582391345,1
15831,30.14,31.39,31.94,28.89,31.65,78.05,70.73,78.24,68.38,68.08,4.54336801,2.600058544,1.218411306,0.206425226,1.538072719,-0.486719826,-0.592270877,-5.531515784,-5.489358073,-2.617848123,0.357270542,0.205136028,2.227532139,-4.700814799,-0.772234584,2.149535141,-0.12674324,0.205136028,1.59957832,-3.220927307,-0.592270877,2.012164975,1.208605056,-0.207126693,2.34017631,2.193551335,1.824898359,-1.856182188,1.251471696,-2.048212141,1
15833,31.25,31.54,30.01,31.4,30.5,68.35,75.6,70.8,72.67,70.18,3.750642181,3.744024124,-1.314107586,4.465179555,0.154015045,0.006524781,0.517332813,5.665432688,-2.747796819,2.910592025,1.463310215,-7.079688948,1.318498227,-3.009535219,-2.430992232,-0.458043182,-0.010083046,-7.079688948,3.857789,-2.329431305,0.517332813,8.065284326,0.029912404,1.497964205,1.90425541,7.978476807,3.095898333,1.995730988,5.711164529,-1.031717855,1
15834,30.44,30.47,30.2,28.11,29.22,76.43,73.54,71.87,75.38,70.34,2.572877119,0.717747164,1.213372155,-1.292480901,1.805308695,0.262365029,-4.014370637,4.587433327,-0.5020436,0.9418452,1.915155958,-3.790528572,2.56935983,-3.591972177,7.527065931,-1.100344499,2.471445086,0.886759849,3.525459817,-3.752757769,-4.014370637,-0.919187645,-2.148332204,0.917061438,1.600353807,-2.25687013,3.325823213,1.563685932,3.385152315,-1.021585973,1
15836,31.83,30.4,30.97,28.81,30.89,72.16,74.48,72.39,68.57,74.17,0.217346996,-1.225950816,1.533585245,3.604742083,0.669191534,-1.556968846,9.164361608,-5.055952818,2.295133743,-1.179491784,2.084191643,0.992012294,5.071083036,-0.468652129,-3.402723413,-1.329516253,-2.844310762,0.992012294,-1.452531769,-0.905296352,9.164361608,-1.813402815,5.66351138,0.44782803,5.66351138,12.07010365,-0.518609542,4.790667867,-2.558979235,2.994999456,1
15841,28.64,28.37,29.72,28.48,28.68,67.32,68.79,76.04,73.18,74.3,0.322294535,-5.366718286,-2.886980128,-2.780030014,1.491714943,-0.407408439,7.186358538,5.136981833,0.566219677,1.499972298,-1.775152047,-4.029457317,1.810358238,-3.409621424,-0.133965677,-7.659608294,0.996187633,-4.029457317,3.247043668,-4.510392561,7.186358538,9.244266022,-2.512430207,-1.852080251,1.51974487,13.69545327,4.294835945,2.097458404,-0.440668247,1.231719903,1
15844,28.94,29.52,30.18,30.28,28.5,67.69,71.62,70.18,68.57,67.01,-1.515397066,1.234676153,-2.082603041,-0.066033634,-1.943239853,0.650308867,4.202504156,7.713694317,-1.082636054,-0.24030899,0.171613854,-3.466803778,1.080727906,-0.590774493,2.81810361,0.815632997,-1.764561662,-0.832582372,-0.109154595,0.545496115,4.202504156,-0.011571315,-2.227594933,-0.856793359,-0.025853109,-4.242435893,-0.991913874,-0.840998035,-2.448769983,-5.558931429,1
15846,30.1,28.12,30.21,30.41,31.64,76.49,70.08,72.63,70.48,75.82,2.205961661,1.59192545,-3.900046102,3.893482536,-1.498647466,-1.07702599,3.586352218,8.739648225,-2.588021175,3.247788523,-0.043624792,-0.791848217,-3.704107405,-3.594750946,1.305533063,-1.620717493,0.99322212,-0.791848217,1.86920718,1.440467845,3.586352218,-1.797656109,3.417534731,-1.503497416,3.417534731,3.689345881,0.600189962,-0.439931005,3.744782064,-0.117636452,1
